DateTime,Consumption,Month,Year,Date,Time,Week,Day
2020-12-11 11:00:00,11776,12,2020,2020-12-11,11:00:00,50,Friday
2020-12-11 12:00:00,11655,12,2020,2020-12-11,12:00:00,50,Friday
2020-12-11 13:00:00,11662,12,2020,2020-12-11,13:00:00,50,Friday
2020-12-11 14:00:00,11714,12,2020,2020-12-11,14:00:00,50,Friday
2020-12-11 15:00:00,11670,12,2020,2020-12-11,15:00:00,50,Friday
2020-12-11 16:00:00,11528,12,2020,2020-12-11,16:00:00,50,Friday
2020-12-11 17:00:00,11698,12,2020,2020-12-11,17:00:00,50,Friday
2020-12-11 18:00:00,11817,12,2020,2020-12-11,18:00:00,50,Friday
2020-12-11 19:00:00,11657,12,2020,2020-12-11,19:00:00,50,Friday
2020-12-11 20:00:00,11727,12,2020,2020-12-11,20:00:00,50,Friday
2020-12-11 21:00:00,11485,12,2020,2020-12-11,21:00:00,50,Friday
2020-12-11 22:00:00,11342,12,2020,2020-12-11,22:00:00,50,Friday
2020-12-11 23:00:00,11097,12,2020,2020-12-11,23:00:00,50,Friday
2020-12-12 00:00:00,10687,12,2020,2020-12-12,00:00:00,50,Saturday
2020-12-12 01:00:00,10926,12,2020,2020-12-12,01:00:00,50,Saturday
2020-12-12 02:00:00,10388,12,2020,2020-12-12,02:00:00,50,Saturday
2020-12-12 03:00:00,10105,12,2020,2020-12-12,03:00:00,50,Saturday
2020-12-12 04:00:00,9710,12,2020,2020-12-12,04:00:00,50,Saturday
2020-12-12 05:00:00,9700,12,2020,2020-12-12,05:00:00,50,Saturday
2020-12-12 06:00:00,9584,12,2020,2020-12-12,06:00:00,50,Saturday
2020-12-12 07:00:00,9686,12,2020,2020-12-12,07:00:00,50,Saturday
2020-12-12 08:00:00,9759,12,2020,2020-12-12,08:00:00,50,Saturday
2020-12-12 09:00:00,10013,12,2020,2020-12-12,09:00:00,50,Saturday
2020-12-12 10:00:00,10125,12,2020,2020-12-12,10:00:00,50,Saturday
2020-12-12 11:00:00,10491,12,2020,2020-12-12,11:00:00,50,Saturday
2020-12-12 12:00:00,10407,12,2020,2020-12-12,12:00:00,50,Saturday
2020-12-12 13:00:00,10542,12,2020,2020-12-12,13:00:00,50,Saturday
2020-12-12 14:00:00,10618,12,2020,2020-12-12,14:00:00,50,Saturday
2020-12-12 15:00:00,10588,12,2020,2020-12-12,15:00:00,50,Saturday
2020-12-12 16:00:00,10604,12,2020,2020-12-12,16:00:00,50,Saturday
2020-12-12 17:00:00,10740,12,2020,2020-12-12,17:00:00,50,Saturday
2020-12-12 18:00:00,11103,12,2020,2020-12-12,18:00:00,50,Saturday
2020-12-12 19:00:00,11079,12,2020,2020-12-12,19:00:00,50,Saturday
2020-12-12 20:00:00,11300,12,2020,2020-12-12,20:00:00,50,Saturday
2020-12-12 21:00:00,11409,12,2020,2020-12-12,21:00:00,50,Saturday
2020-12-12 22:00:00,11051,12,2020,2020-12-12,22:00:00,50,Saturday
2020-12-12 23:00:00,10581,12,2020,2020-12-12,23:00:00,50,Saturday
2020-12-13 00:00:00,10161,12,2020,2020-12-13,00:00:00,50,Sunday
2020-12-13 01:00:00,10544,12,2020,2020-12-13,01:00:00,50,Sunday
2020-12-13 02:00:00,10062,12,2020,2020-12-13,02:00:00,50,Sunday
2020-12-13 03:00:00,9894,12,2020,2020-12-13,03:00:00,50,Sunday
2020-12-13 04:00:00,9641,12,2020,2020-12-13,04:00:00,50,Sunday
2020-12-13 05:00:00,9534,12,2020,2020-12-13,05:00:00,50,Sunday
2020-12-13 06:00:00,9425,12,2020,2020-12-13,06:00:00,50,Sunday
2020-12-13 07:00:00,9431,12,2020,2020-12-13,07:00:00,50,Sunday
2020-12-13 08:00:00,9524,12,2020,2020-12-13,08:00:00,50,Sunday
2020-12-13 09:00:00,9675,12,2020,2020-12-13,09:00:00,50,Sunday
2020-12-13 10:00:00,9856,12,2020,2020-12-13,10:00:00,50,Sunday
2020-12-13 11:00:00,10138,12,2020,2020-12-13,11:00:00,50,Sunday
2020-12-13 12:00:00,10146,12,2020,2020-12-13,12:00:00,50,Sunday
2020-12-13 13:00:00,10310,12,2020,2020-12-13,13:00:00,50,Sunday
2020-12-13 14:00:00,10332,12,2020,2020-12-13,14:00:00,50,Sunday
2020-12-13 15:00:00,10369,12,2020,2020-12-13,15:00:00,50,Sunday
2020-12-13 16:00:00,10336,12,2020,2020-12-13,16:00:00,50,Sunday
2020-12-13 17:00:00,10489,12,2020,2020-12-13,17:00:00,50,Sunday
2020-12-13 18:00:00,10738,12,2020,2020-12-13,18:00:00,50,Sunday
2020-12-13 19:00:00,10777,12,2020,2020-12-13,19:00:00,50,Sunday
2020-12-13 20:00:00,10893,12,2020,2020-12-13,20:00:00,50,Sunday
2020-12-13 21:00:00,10970,12,2020,2020-12-13,21:00:00,50,Sunday
2020-12-13 22:00:00,10870,12,2020,2020-12-13,22:00:00,50,Sunday
2020-12-13 23:00:00,10577,12,2020,2020-12-13,23:00:00,50,Sunday
2020-12-14 00:00:00,10193,12,2020,2020-12-14,00:00:00,51,Monday
2020-12-14 01:00:00,10535,12,2020,2020-12-14,01:00:00,51,Monday
2020-12-14 02:00:00,10226,12,2020,2020-12-14,02:00:00,51,Monday
2020-12-14 03:00:00,9985,12,2020,2020-12-14,03:00:00,51,Monday
2020-12-14 04:00:00,9640,12,2020,2020-12-14,04:00:00,51,Monday
2020-12-14 05:00:00,9504,12,2020,2020-12-14,05:00:00,51,Monday
2020-12-14 06:00:00,9579,12,2020,2020-12-14,06:00:00,51,Monday
2020-12-14 07:00:00,9854,12,2020,2020-12-14,07:00:00,51,Monday
2020-12-14 08:00:00,10464,12,2020,2020-12-14,08:00:00,51,Monday
2020-12-14 09:00:00,11162,12,2020,2020-12-14,09:00:00,51,Monday
2020-12-14 10:00:00,11420,12,2020,2020-12-14,10:00:00,51,Monday
2020-12-14 11:00:00,11657,12,2020,2020-12-14,11:00:00,51,Monday
2020-12-14 12:00:00,11373,12,2020,2020-12-14,12:00:00,51,Monday
2020-12-14 13:00:00,11487,12,2020,2020-12-14,13:00:00,51,Monday
2020-12-14 14:00:00,11440,12,2020,2020-12-14,14:00:00,51,Monday
2020-12-14 15:00:00,11458,12,2020,2020-12-14,15:00:00,51,Monday
2020-12-14 16:00:00,11434,12,2020,2020-12-14,16:00:00,51,Monday
2020-12-14 17:00:00,11596,12,2020,2020-12-14,17:00:00,51,Monday
2020-12-14 18:00:00,11654,12,2020,2020-12-14,18:00:00,51,Monday
2020-12-14 19:00:00,11542,12,2020,2020-12-14,19:00:00,51,Monday
2020-12-14 20:00:00,11421,12,2020,2020-12-14,20:00:00,51,Monday
2020-12-14 21:00:00,11345,12,2020,2020-12-14,21:00:00,51,Monday
2020-12-14 22:00:00,11158,12,2020,2020-12-14,22:00:00,51,Monday
2020-12-14 23:00:00,10757,12,2020,2020-12-14,23:00:00,51,Monday
2020-12-15 00:00:00,10835,12,2020,2020-12-15,00:00:00,51,Tuesday
2020-12-15 01:00:00,10557,12,2020,2020-12-15,01:00:00,51,Tuesday
2020-12-15 02:00:00,10092,12,2020,2020-12-15,02:00:00,51,Tuesday
2020-12-15 03:00:00,9765,12,2020,2020-12-15,03:00:00,51,Tuesday
2020-12-15 04:00:00,9588,12,2020,2020-12-15,04:00:00,51,Tuesday
2020-12-15 05:00:00,9464,12,2020,2020-12-15,05:00:00,51,Tuesday
2020-12-15 06:00:00,9517,12,2020,2020-12-15,06:00:00,51,Tuesday
2020-12-15 07:00:00,9831,12,2020,2020-12-15,07:00:00,51,Tuesday
2020-12-15 08:00:00,10458,12,2020,2020-12-15,08:00:00,51,Tuesday
2020-12-15 09:00:00,10999,12,2020,2020-12-15,09:00:00,51,Tuesday
2020-12-15 10:00:00,11348,12,2020,2020-12-15,10:00:00,51,Tuesday
2020-12-15 11:00:00,11268,12,2020,2020-12-15,11:00:00,51,Tuesday
2020-12-15 12:00:00,11096,12,2020,2020-12-15,12:00:00,51,Tuesday
2020-12-15 13:00:00,11068,12,2020,2020-12-15,13:00:00,51,Tuesday
2020-12-15 14:00:00,11084,12,2020,2020-12-15,14:00:00,51,Tuesday
2020-12-15 15:00:00,11018,12,2020,2020-12-15,15:00:00,51,Tuesday
2020-12-15 16:00:00,10995,12,2020,2020-12-15,16:00:00,51,Tuesday
2020-12-15 17:00:00,11129,12,2020,2020-12-15,17:00:00,51,Tuesday
2020-12-15 18:00:00,11098,12,2020,2020-12-15,18:00:00,51,Tuesday
2020-12-15 19:00:00,11077,12,2020,2020-12-15,19:00:00,51,Tuesday
2020-12-15 20:00:00,11043,12,2020,2020-12-15,20:00:00,51,Tuesday
2020-12-15 21:00:00,11013,12,2020,2020-12-15,21:00:00,51,Tuesday
2020-12-15 22:00:00,10815,12,2020,2020-12-15,22:00:00,51,Tuesday
2020-12-15 23:00:00,10355,12,2020,2020-12-15,23:00:00,51,Tuesday
2020-12-16 00:00:00,10323,12,2020,2020-12-16,00:00:00,51,Wednesday
2020-12-16 01:00:00,10069,12,2020,2020-12-16,01:00:00,51,Wednesday
2020-12-16 02:00:00,9490,12,2020,2020-12-16,02:00:00,51,Wednesday
2020-12-16 03:00:00,9236,12,2020,2020-12-16,03:00:00,51,Wednesday
2020-12-16 04:00:00,9036,12,2020,2020-12-16,04:00:00,51,Wednesday
2020-12-16 05:00:00,8980,12,2020,2020-12-16,05:00:00,51,Wednesday
2020-12-16 06:00:00,9115,12,2020,2020-12-16,06:00:00,51,Wednesday
2020-12-16 07:00:00,9460,12,2020,2020-12-16,07:00:00,51,Wednesday
2020-12-16 08:00:00,10157,12,2020,2020-12-16,08:00:00,51,Wednesday
2020-12-16 09:00:00,10603,12,2020,2020-12-16,09:00:00,51,Wednesday
2020-12-16 10:00:00,10976,12,2020,2020-12-16,10:00:00,51,Wednesday
2020-12-16 11:00:00,11071,12,2020,2020-12-16,11:00:00,51,Wednesday
2020-12-16 12:00:00,10961,12,2020,2020-12-16,12:00:00,51,Wednesday
2020-12-16 13:00:00,10981,12,2020,2020-12-16,13:00:00,51,Wednesday
2020-12-16 14:00:00,10866,12,2020,2020-12-16,14:00:00,51,Wednesday
2020-12-16 15:00:00,10805,12,2020,2020-12-16,15:00:00,51,Wednesday
2020-12-16 16:00:00,10737,12,2020,2020-12-16,16:00:00,51,Wednesday
2020-12-16 17:00:00,10971,12,2020,2020-12-16,17:00:00,51,Wednesday
2020-12-16 18:00:00,11012,12,2020,2020-12-16,18:00:00,51,Wednesday
2020-12-16 19:00:00,10967,12,2020,2020-12-16,19:00:00,51,Wednesday
2020-12-16 20:00:00,11036,12,2020,2020-12-16,20:00:00,51,Wednesday
2020-12-16 21:00:00,11065,12,2020,2020-12-16,21:00:00,51,Wednesday
2020-12-16 22:00:00,10779,12,2020,2020-12-16,22:00:00,51,Wednesday
2020-12-16 23:00:00,10315,12,2020,2020-12-16,23:00:00,51,Wednesday
2020-12-17 00:00:00,10343,12,2020,2020-12-17,00:00:00,51,Thursday
2020-12-17 01:00:00,10089,12,2020,2020-12-17,01:00:00,51,Thursday
2020-12-17 02:00:00,9672,12,2020,2020-12-17,02:00:00,51,Thursday
2020-12-17 03:00:00,9323,12,2020,2020-12-17,03:00:00,51,Thursday
2020-12-17 04:00:00,9135,12,2020,2020-12-17,04:00:00,51,Thursday
2020-12-17 05:00:00,9073,12,2020,2020-12-17,05:00:00,51,Thursday
2020-12-17 06:00:00,9070,12,2020,2020-12-17,06:00:00,51,Thursday
2020-12-17 07:00:00,9395,12,2020,2020-12-17,07:00:00,51,Thursday
2020-12-17 08:00:00,10127,12,2020,2020-12-17,08:00:00,51,Thursday
2020-12-17 09:00:00,10634,12,2020,2020-12-17,09:00:00,51,Thursday
2020-12-17 10:00:00,10962,12,2020,2020-12-17,10:00:00,51,Thursday
2020-12-17 11:00:00,10907,12,2020,2020-12-17,11:00:00,51,Thursday
2020-12-17 12:00:00,10818,12,2020,2020-12-17,12:00:00,51,Thursday
2020-12-17 13:00:00,10863,12,2020,2020-12-17,13:00:00,51,Thursday
2020-12-17 14:00:00,10909,12,2020,2020-12-17,14:00:00,51,Thursday
2020-12-17 15:00:00,10816,12,2020,2020-12-17,15:00:00,51,Thursday
2020-12-17 16:00:00,10904,12,2020,2020-12-17,16:00:00,51,Thursday
2020-12-17 17:00:00,11151,12,2020,2020-12-17,17:00:00,51,Thursday
2020-12-17 18:00:00,11205,12,2020,2020-12-17,18:00:00,51,Thursday
2020-12-17 19:00:00,11173,12,2020,2020-12-17,19:00:00,51,Thursday
2020-12-17 20:00:00,11175,12,2020,2020-12-17,20:00:00,51,Thursday
2020-12-17 21:00:00,11194,12,2020,2020-12-17,21:00:00,51,Thursday
2020-12-17 22:00:00,11032,12,2020,2020-12-17,22:00:00,51,Thursday
2020-12-17 23:00:00,10626,12,2020,2020-12-17,23:00:00,51,Thursday
2020-12-18 00:00:00,10696,12,2020,2020-12-18,00:00:00,51,Friday
2020-12-18 01:00:00,10487,12,2020,2020-12-18,01:00:00,51,Friday
2020-12-18 02:00:00,9994,12,2020,2020-12-18,02:00:00,51,Friday
2020-12-18 03:00:00,9686,12,2020,2020-12-18,03:00:00,51,Friday
2020-12-18 04:00:00,9486,12,2020,2020-12-18,04:00:00,51,Friday
2020-12-18 05:00:00,9430,12,2020,2020-12-18,05:00:00,51,Friday
2020-12-18 06:00:00,9524,12,2020,2020-12-18,06:00:00,51,Friday
2020-12-18 07:00:00,9797,12,2020,2020-12-18,07:00:00,51,Friday
2020-12-18 08:00:00,10491,12,2020,2020-12-18,08:00:00,51,Friday
2020-12-18 09:00:00,10841,12,2020,2020-12-18,09:00:00,51,Friday
2020-12-18 10:00:00,11121,12,2020,2020-12-18,10:00:00,51,Friday
2020-12-18 11:00:00,11197,12,2020,2020-12-18,11:00:00,51,Friday
2020-12-18 12:00:00,11098,12,2020,2020-12-18,12:00:00,51,Friday
2020-12-18 13:00:00,11117,12,2020,2020-12-18,13:00:00,51,Friday
2020-12-18 14:00:00,11052,12,2020,2020-12-18,14:00:00,51,Friday
2020-12-18 15:00:00,10848,12,2020,2020-12-18,15:00:00,51,Friday
2020-12-18 16:00:00,10896,12,2020,2020-12-18,16:00:00,51,Friday
2020-12-18 17:00:00,11111,12,2020,2020-12-18,17:00:00,51,Friday
2020-12-18 18:00:00,11234,12,2020,2020-12-18,18:00:00,51,Friday
2020-12-18 19:00:00,11229,12,2020,2020-12-18,19:00:00,51,Friday
2020-12-18 20:00:00,11241,12,2020,2020-12-18,20:00:00,51,Friday
2020-12-18 21:00:00,11121,12,2020,2020-12-18,21:00:00,51,Friday
2020-12-18 22:00:00,10860,12,2020,2020-12-18,22:00:00,51,Friday
2020-12-18 23:00:00,10510,12,2020,2020-12-18,23:00:00,51,Friday
2020-12-19 00:00:00,10664,12,2020,2020-12-19,00:00:00,51,Saturday
2020-12-19 01:00:00,10405,12,2020,2020-12-19,01:00:00,51,Saturday
2020-12-19 02:00:00,9916,12,2020,2020-12-19,02:00:00,51,Saturday
2020-12-19 03:00:00,9533,12,2020,2020-12-19,03:00:00,51,Saturday
2020-12-19 04:00:00,9387,12,2020,2020-12-19,04:00:00,51,Saturday
2020-12-19 05:00:00,9256,12,2020,2020-12-19,05:00:00,51,Saturday
2020-12-19 06:00:00,9184,12,2020,2020-12-19,06:00:00,51,Saturday
2020-12-19 07:00:00,9310,12,2020,2020-12-19,07:00:00,51,Saturday
2020-12-19 08:00:00,9495,12,2020,2020-12-19,08:00:00,51,Saturday
2020-12-19 09:00:00,9666,12,2020,2020-12-19,09:00:00,51,Saturday
2020-12-19 10:00:00,9980,12,2020,2020-12-19,10:00:00,51,Saturday
2020-12-19 11:00:00,10015,12,2020,2020-12-19,11:00:00,51,Saturday
2020-12-19 12:00:00,10114,12,2020,2020-12-19,12:00:00,51,Saturday
2020-12-19 13:00:00,10149,12,2020,2020-12-19,13:00:00,51,Saturday
2020-12-19 14:00:00,10116,12,2020,2020-12-19,14:00:00,51,Saturday
2020-12-19 15:00:00,10146,12,2020,2020-12-19,15:00:00,51,Saturday
2020-12-19 16:00:00,10183,12,2020,2020-12-19,16:00:00,51,Saturday
2020-12-19 17:00:00,10549,12,2020,2020-12-19,17:00:00,51,Saturday
2020-12-19 18:00:00,10745,12,2020,2020-12-19,18:00:00,51,Saturday
2020-12-19 19:00:00,10852,12,2020,2020-12-19,19:00:00,51,Saturday
2020-12-19 20:00:00,10934,12,2020,2020-12-19,20:00:00,51,Saturday
2020-12-19 21:00:00,10797,12,2020,2020-12-19,21:00:00,51,Saturday
2020-12-19 22:00:00,10423,12,2020,2020-12-19,22:00:00,51,Saturday
2020-12-19 23:00:00,9917,12,2020,2020-12-19,23:00:00,51,Saturday
2020-12-20 00:00:00,9986,12,2020,2020-12-20,00:00:00,51,Sunday
2020-12-20 01:00:00,9832,12,2020,2020-12-20,01:00:00,51,Sunday
2020-12-20 02:00:00,9320,12,2020,2020-12-20,02:00:00,51,Sunday
2020-12-20 03:00:00,8868,12,2020,2020-12-20,03:00:00,51,Sunday
2020-12-20 04:00:00,8664,12,2020,2020-12-20,04:00:00,51,Sunday
2020-12-20 05:00:00,8509,12,2020,2020-12-20,05:00:00,51,Sunday
2020-12-20 06:00:00,8490,12,2020,2020-12-20,06:00:00,51,Sunday
2020-12-20 07:00:00,8572,12,2020,2020-12-20,07:00:00,51,Sunday
2020-12-20 08:00:00,8718,12,2020,2020-12-20,08:00:00,51,Sunday
2020-12-20 09:00:00,8790,12,2020,2020-12-20,09:00:00,51,Sunday
2020-12-20 10:00:00,9059,12,2020,2020-12-20,10:00:00,51,Sunday
2020-12-20 11:00:00,9252,12,2020,2020-12-20,11:00:00,51,Sunday
2020-12-20 12:00:00,9348,12,2020,2020-12-20,12:00:00,51,Sunday
2020-12-20 13:00:00,9490,12,2020,2020-12-20,13:00:00,51,Sunday
2020-12-20 14:00:00,9578,12,2020,2020-12-20,14:00:00,51,Sunday
2020-12-20 15:00:00,9566,12,2020,2020-12-20,15:00:00,51,Sunday
2020-12-20 16:00:00,9632,12,2020,2020-12-20,16:00:00,51,Sunday
2020-12-20 17:00:00,9838,12,2020,2020-12-20,17:00:00,51,Sunday
2020-12-20 18:00:00,9948,12,2020,2020-12-20,18:00:00,51,Sunday
2020-12-20 19:00:00,10036,12,2020,2020-12-20,19:00:00,51,Sunday
2020-12-20 20:00:00,10067,12,2020,2020-12-20,20:00:00,51,Sunday
2020-12-20 21:00:00,10029,12,2020,2020-12-20,21:00:00,51,Sunday
2020-12-20 22:00:00,9804,12,2020,2020-12-20,22:00:00,51,Sunday
2020-12-20 23:00:00,9377,12,2020,2020-12-20,23:00:00,51,Sunday
2020-12-21 00:00:00,9635,12,2020,2020-12-21,00:00:00,52,Monday
2020-12-21 01:00:00,9468,12,2020,2020-12-21,01:00:00,52,Monday
2020-12-21 02:00:00,9010,12,2020,2020-12-21,02:00:00,52,Monday
2020-12-21 03:00:00,8611,12,2020,2020-12-21,03:00:00,52,Monday
2020-12-21 04:00:00,8414,12,2020,2020-12-21,04:00:00,52,Monday
2020-12-21 05:00:00,8347,12,2020,2020-12-21,05:00:00,52,Monday
2020-12-21 06:00:00,8399,12,2020,2020-12-21,06:00:00,52,Monday
2020-12-21 07:00:00,8688,12,2020,2020-12-21,07:00:00,52,Monday
2020-12-21 08:00:00,9338,12,2020,2020-12-21,08:00:00,52,Monday
2020-12-21 09:00:00,9870,12,2020,2020-12-21,09:00:00,52,Monday
2020-12-21 10:00:00,10242,12,2020,2020-12-21,10:00:00,52,Monday
2020-12-21 11:00:00,10339,12,2020,2020-12-21,11:00:00,52,Monday
2020-12-21 12:00:00,10250,12,2020,2020-12-21,12:00:00,52,Monday
2020-12-21 13:00:00,10235,12,2020,2020-12-21,13:00:00,52,Monday
2020-12-21 14:00:00,10255,12,2020,2020-12-21,14:00:00,52,Monday
2020-12-21 15:00:00,10282,12,2020,2020-12-21,15:00:00,52,Monday
2020-12-21 16:00:00,10339,12,2020,2020-12-21,16:00:00,52,Monday
2020-12-21 17:00:00,10484,12,2020,2020-12-21,17:00:00,52,Monday
2020-12-21 18:00:00,10404,12,2020,2020-12-21,18:00:00,52,Monday
2020-12-21 19:00:00,10333,12,2020,2020-12-21,19:00:00,52,Monday
2020-12-21 20:00:00,10273,12,2020,2020-12-21,20:00:00,52,Monday
2020-12-21 21:00:00,10216,12,2020,2020-12-21,21:00:00,52,Monday
2020-12-21 22:00:00,10056,12,2020,2020-12-21,22:00:00,52,Monday
2020-12-21 23:00:00,9644,12,2020,2020-12-21,23:00:00,52,Monday
2020-12-22 00:00:00,9737,12,2020,2020-12-22,00:00:00,52,Tuesday
2020-12-22 01:00:00,9441,12,2020,2020-12-22,01:00:00,52,Tuesday
2020-12-22 02:00:00,8893,12,2020,2020-12-22,02:00:00,52,Tuesday
2020-12-22 03:00:00,8487,12,2020,2020-12-22,03:00:00,52,Tuesday
2020-12-22 04:00:00,8308,12,2020,2020-12-22,04:00:00,52,Tuesday
2020-12-22 05:00:00,8212,12,2020,2020-12-22,05:00:00,52,Tuesday
2020-12-22 06:00:00,8241,12,2020,2020-12-22,06:00:00,52,Tuesday
2020-12-22 07:00:00,8454,12,2020,2020-12-22,07:00:00,52,Tuesday
2020-12-22 08:00:00,9051,12,2020,2020-12-22,08:00:00,52,Tuesday
2020-12-22 09:00:00,9490,12,2020,2020-12-22,09:00:00,52,Tuesday
2020-12-22 10:00:00,9806,12,2020,2020-12-22,10:00:00,52,Tuesday
2020-12-22 11:00:00,9816,12,2020,2020-12-22,11:00:00,52,Tuesday
2020-12-22 12:00:00,9787,12,2020,2020-12-22,12:00:00,52,Tuesday
2020-12-22 13:00:00,9847,12,2020,2020-12-22,13:00:00,52,Tuesday
2020-12-22 14:00:00,9863,12,2020,2020-12-22,14:00:00,52,Tuesday
2020-12-22 15:00:00,9900,12,2020,2020-12-22,15:00:00,52,Tuesday
2020-12-22 16:00:00,9967,12,2020,2020-12-22,16:00:00,52,Tuesday
2020-12-22 17:00:00,10135,12,2020,2020-12-22,17:00:00,52,Tuesday
2020-12-22 18:00:00,10154,12,2020,2020-12-22,18:00:00,52,Tuesday
2020-12-22 19:00:00,10116,12,2020,2020-12-22,19:00:00,52,Tuesday
2020-12-22 20:00:00,10065,12,2020,2020-12-22,20:00:00,52,Tuesday
2020-12-22 21:00:00,10076,12,2020,2020-12-22,21:00:00,52,Tuesday
2020-12-22 22:00:00,9931,12,2020,2020-12-22,22:00:00,52,Tuesday
2020-12-22 23:00:00,9482,12,2020,2020-12-22,23:00:00,52,Tuesday
2020-12-23 00:00:00,9559,12,2020,2020-12-23,00:00:00,52,Wednesday
2020-12-23 01:00:00,9331,12,2020,2020-12-23,01:00:00,52,Wednesday
2020-12-23 02:00:00,8845,12,2020,2020-12-23,02:00:00,52,Wednesday
2020-12-23 03:00:00,8488,12,2020,2020-12-23,03:00:00,52,Wednesday
2020-12-23 04:00:00,8274,12,2020,2020-12-23,04:00:00,52,Wednesday
2020-12-23 05:00:00,8160,12,2020,2020-12-23,05:00:00,52,Wednesday
2020-12-23 06:00:00,8188,12,2020,2020-12-23,06:00:00,52,Wednesday
2020-12-23 07:00:00,8500,12,2020,2020-12-23,07:00:00,52,Wednesday
2020-12-23 08:00:00,9114,12,2020,2020-12-23,08:00:00,52,Wednesday
2020-12-23 09:00:00,9529,12,2020,2020-12-23,09:00:00,52,Wednesday
2020-12-23 10:00:00,9910,12,2020,2020-12-23,10:00:00,52,Wednesday
2020-12-23 11:00:00,10053,12,2020,2020-12-23,11:00:00,52,Wednesday
2020-12-23 12:00:00,9979,12,2020,2020-12-23,12:00:00,52,Wednesday
2020-12-23 13:00:00,10025,12,2020,2020-12-23,13:00:00,52,Wednesday
2020-12-23 14:00:00,10049,12,2020,2020-12-23,14:00:00,52,Wednesday
2020-12-23 15:00:00,10010,12,2020,2020-12-23,15:00:00,52,Wednesday
2020-12-23 16:00:00,9980,12,2020,2020-12-23,16:00:00,52,Wednesday
2020-12-23 17:00:00,10204,12,2020,2020-12-23,17:00:00,52,Wednesday
2020-12-23 18:00:00,10293,12,2020,2020-12-23,18:00:00,52,Wednesday
2020-12-23 19:00:00,10292,12,2020,2020-12-23,19:00:00,52,Wednesday
2020-12-23 20:00:00,10295,12,2020,2020-12-23,20:00:00,52,Wednesday
2020-12-23 21:00:00,10254,12,2020,2020-12-23,21:00:00,52,Wednesday
2020-12-23 22:00:00,10096,12,2020,2020-12-23,22:00:00,52,Wednesday
2020-12-23 23:00:00,9659,12,2020,2020-12-23,23:00:00,52,Wednesday
2020-12-24 00:00:00,9848,12,2020,2020-12-24,00:00:00,52,Thursday
2020-12-24 01:00:00,9565,12,2020,2020-12-24,01:00:00,52,Thursday
2020-12-24 02:00:00,9051,12,2020,2020-12-24,02:00:00,52,Thursday
2020-12-24 03:00:00,8619,12,2020,2020-12-24,03:00:00,52,Thursday
2020-12-24 04:00:00,8384,12,2020,2020-12-24,04:00:00,52,Thursday
2020-12-24 05:00:00,8202,12,2020,2020-12-24,05:00:00,52,Thursday
2020-12-24 06:00:00,8120,12,2020,2020-12-24,06:00:00,52,Thursday
2020-12-24 07:00:00,8230,12,2020,2020-12-24,07:00:00,52,Thursday
2020-12-24 08:00:00,8474,12,2020,2020-12-24,08:00:00,52,Thursday
2020-12-24 09:00:00,8740,12,2020,2020-12-24,09:00:00,52,Thursday
2020-12-24 10:00:00,9224,12,2020,2020-12-24,10:00:00,52,Thursday
2020-12-24 11:00:00,9383,12,2020,2020-12-24,11:00:00,52,Thursday
2020-12-24 12:00:00,9472,12,2020,2020-12-24,12:00:00,52,Thursday
2020-12-24 13:00:00,9512,12,2020,2020-12-24,13:00:00,52,Thursday
2020-12-24 14:00:00,9500,12,2020,2020-12-24,14:00:00,52,Thursday
2020-12-24 15:00:00,9471,12,2020,2020-12-24,15:00:00,52,Thursday
2020-12-24 16:00:00,9510,12,2020,2020-12-24,16:00:00,52,Thursday
2020-12-24 17:00:00,9688,12,2020,2020-12-24,17:00:00,52,Thursday
2020-12-24 18:00:00,9700,12,2020,2020-12-24,18:00:00,52,Thursday
2020-12-24 19:00:00,9488,12,2020,2020-12-24,19:00:00,52,Thursday
2020-12-24 20:00:00,9275,12,2020,2020-12-24,20:00:00,52,Thursday
2020-12-24 21:00:00,9157,12,2020,2020-12-24,21:00:00,52,Thursday
2020-12-24 22:00:00,9013,12,2020,2020-12-24,22:00:00,52,Thursday
2020-12-24 23:00:00,8824,12,2020,2020-12-24,23:00:00,52,Thursday
2020-12-25 00:00:00,9250,12,2020,2020-12-25,00:00:00,52,Friday
2020-12-25 01:00:00,9213,12,2020,2020-12-25,01:00:00,52,Friday
2020-12-25 02:00:00,8838,12,2020,2020-12-25,02:00:00,52,Friday
2020-12-25 03:00:00,8494,12,2020,2020-12-25,03:00:00,52,Friday
2020-12-25 04:00:00,8247,12,2020,2020-12-25,04:00:00,52,Friday
2020-12-25 05:00:00,8158,12,2020,2020-12-25,05:00:00,52,Friday
2020-12-25 06:00:00,8186,12,2020,2020-12-25,06:00:00,52,Friday
2020-12-25 07:00:00,8255,12,2020,2020-12-25,07:00:00,52,Friday
2020-12-25 08:00:00,8471,12,2020,2020-12-25,08:00:00,52,Friday
2020-12-25 09:00:00,8548,12,2020,2020-12-25,09:00:00,52,Friday
2020-12-25 10:00:00,8761,12,2020,2020-12-25,10:00:00,52,Friday
2020-12-25 11:00:00,8847,12,2020,2020-12-25,11:00:00,52,Friday
2020-12-25 12:00:00,8850,12,2020,2020-12-25,12:00:00,52,Friday
2020-12-25 13:00:00,9052,12,2020,2020-12-25,13:00:00,52,Friday
2020-12-25 14:00:00,9110,12,2020,2020-12-25,14:00:00,52,Friday
